url,label
http://fake-bank-228.com/login,1
https://legitimate-site-229.com,0
https://legitimate-site-230.com,0
http://fake-bank-231.com/login,1
http://fake-bank-232.com/login,1
http://fake-bank-233.com/login,1
http://fake-bank-234.com/login,1
http://fake-bank-235.com/login,1
http://fake-bank-236.com/login,1
http://fake-bank-237.com/login,1
http://fake-bank-238.com/login,1
https://legitimate-site-239.com,0
http://fake-bank-240.com/login,1
https://legitimate-site-241.com,0
https://legitimate-site-242.com,0
http://fake-bank-243.com/login,1
https://legitimate-site-244.com,0
https://legitimate-site-245.com,0
https://legitimate-site-246.com,0
https://legitimate-site-247.com,0
https://legitimate-site-248.com,0
https://legitimate-site-249.com,0
https://legitimate-site-250.com,0
https://legitimate-site-251.com,0
http://fake-bank-252.com/login,1
http://fake-bank-253.com/login,1
https://legitimate-site-254.com,0
http://fake-bank-255.com/login,1
https://legitimate-site-256.com,0
https://legitimate-site-257.com,0
http://fake-bank-258.com/login,1
http://fake-bank-259.com/login,1
http://fake-bank-260.com/login,1
http://fake-bank-261.com/login,1
http://fake-bank-262.com/login,1
http://fake-bank-263.com/login,1
https://legitimate-site-264.com,0
http://fake-bank-265.com/login,1
https://legitimate-site-266.com,0
http://fake-bank-267.com/login,1
http://fake-bank-268.com/login,1
http://fake-bank-269.com/login,1
https://legitimate-site-270.com,0
http://fake-bank-271.com/login,1
http://fake-bank-272.com/login,1
http://fake-bank-273.com/login,1
http://fake-bank-274.com/login,1
http://fake-bank-275.com/login,1
http://fake-bank-276.com/login,1
http://fake-bank-277.com/login,1
https://legitimate-site-278.com,0
http://fake-bank-279.com/login,1
http://fake-bank-280.com/login,1
https://legitimate-site-281.com,0
http://fake-bank-282.com/login,1
http://fake-bank-283.com/login,1
https://legitimate-site-284.com,0
https://legitimate-site-285.com,0
https://legitimate-site-286.com,0
http://fake-bank-287.com/login,1
http://fake-bank-288.com/login,1
https://legitimate-site-289.com,0
http://fake-bank-290.com/login,1
http://fake-bank-291.com/login,1
http://fake-bank-292.com/login,1
https://legitimate-site-293.com,0
http://fake-bank-294.com/login,1
http://fake-bank-295.com/login,1
http://fake-bank-296.com/login,1
https://legitimate-site-297.com,0
http://fake-bank-298.com/login,1
https://legitimate-site-299.com,0
http://fake-bank-300.com/login,1
https://legitimate-site-301.com,0
http://fake-bank-302.com/login,1
https://legitimate-site-303.com,0
http://fake-bank-304.com/login,1
http://fake-bank-305.com/login,1
http://fake-bank-306.com/login,1
http://fake-bank-307.com/login,1
http://fake-bank-308.com/login,1
http://fake-bank-309.com/login,1
http://fake-bank-310.com/login,1
https://legitimate-site-311.com,0
https://legitimate-site-312.com,0
http://fake-bank-313.com/login,1
http://fake-bank-314.com/login,1
https://legitimate-site-315.com,0
https://legitimate-site-316.com,0
http://fake-bank-317.com/login,1
http://fake-bank-318.com/login,1
https://legitimate-site-319.com,0
http://fake-bank-320.com/login,1
http://fake-bank-321.com/login,1
http://fake-bank-322.com/login,1
http://fake-bank-323.com/login,1
http://fake-bank-324.com/login,1
http://fake-bank-325.com/login,1
https://legitimate-site-326.com,0
https://legitimate-site-327.com,0
https://legitimate-site-328.com,0
http://fake-bank-329.com/login,1
http://fake-bank-330.com/login,1
http://fake-bank-331.com/login,1
http://fake-bank-332.com/login,1
http://fake-bank-333.com/login,1
https://legitimate-site-334.com,0
https://legitimate-site-335.com,0
http://fake-bank-336.com/login,1
https://legitimate-site-337.com,0
https://legitimate-site-338.com,0
http://fake-bank-339.com/login,1
http://fake-bank-340.com/login,1
http://fake-bank-341.com/login,1
http://fake-bank-342.com/login,1
http://fake-bank-343.com/login,1
http://fake-bank-344.com/login,1
http://fake-bank-345.com/login,1
https://legitimate-site-346.com,0
http://fake-bank-347.com/login,1
http://fake-bank-348.com/login,1
http://fake-bank-349.com/login,1
https://legitimate-site-350.com,0
http://fake-bank-351.com/login,1
https://legitimate-site-352.com,0
http://fake-bank-353.com/login,1
http://fake-bank-354.com/login,1
https://legitimate-site-355.com,0
http://fake-bank-356.com/login,1
http://fake-bank-357.com/login,1
http://fake-bank-358.com/login,1
http://fake-bank-359.com/login,1
https://legitimate-site-360.com,0
https://legitimate-site-361.com,0
http://fake-bank-362.com/login,1
https://legitimate-site-363.com,0
http://fake-bank-364.com/login,1
http://fake-bank-365.com/login,1
http://fake-bank-366.com/login,1
http://fake-bank-367.com/login,1
https://legitimate-site-368.com,0
https://legitimate-site-369.com,0
http://fake-bank-370.com/login,1
http://fake-bank-371.com/login,1
https://legitimate-site-372.com,0
http://fake-bank-373.com/login,1
https://legitimate-site-374.com,0
http://fake-bank-375.com/login,1
http://fake-bank-376.com/login,1
https://legitimate-site-377.com,0
http://fake-bank-378.com/login,1
http://fake-bank-379.com/login,1
http://fake-bank-380.com/login,1
http://fake-bank-381.com/login,1
https://legitimate-site-382.com,0
https://legitimate-site-383.com,0
https://legitimate-site-384.com,0
http://fake-bank-385.com/login,1
https://legitimate-site-386.com,0
http://fake-bank-387.com/login,1
http://fake-bank-388.com/login,1
https://legitimate-site-389.com,0
https://legitimate-site-390.com,0
http://fake-bank-391.com/login,1
http://fake-bank-392.com/login,1
https://legitimate-site-393.com,0
http://fake-bank-394.com/login,1
http://fake-bank-395.com/login,1
http://fake-bank-396.com/login,1
http://fake-bank-397.com/login,1
http://fake-bank-398.com/login,1
http://fake-bank-399.com/login,1
http://fake-bank-400.com/login,1
https://legitimate-site-401.com,0
http://fake-bank-402.com/login,1
http://fake-bank-403.com/login,1
http://fake-bank-404.com/login,1
http://fake-bank-405.com/login,1
http://fake-bank-406.com/login,1
http://fake-bank-407.com/login,1
http://fake-bank-408.com/login,1
http://fake-bank-409.com/login,1
http://fake-bank-410.com/login,1
http://fake-bank-411.com/login,1
http://fake-bank-412.com/login,1
http://fake-bank-413.com/login,1
https://legitimate-site-414.com,0
https://legitimate-site-415.com,0
https://legitimate-site-416.com,0
https://legitimate-site-417.com,0
https://legitimate-site-418.com,0
https://legitimate-site-419.com,0
https://legitimate-site-420.com,0
https://legitimate-site-421.com,0
http://fake-bank-422.com/login,1
http://fake-bank-423.com/login,1
http://fake-bank-424.com/login,1
https://legitimate-site-425.com,0
https://legitimate-site-426.com,0
http://fake-bank-427.com/login,1
http://fake-bank-428.com/login,1
http://fake-bank-429.com/login,1
http://fake-bank-430.com/login,1
http://fake-bank-431.com/login,1
http://fake-bank-432.com/login,1
http://fake-bank-433.com/login,1
https://legitimate-site-434.com,0
http://fake-bank-435.com/login,1
https://legitimate-site-436.com,0
http://fake-bank-437.com/login,1
http://fake-bank-438.com/login,1
http://fake-bank-439.com/login,1
http://fake-bank-440.com/login,1
https://legitimate-site-441.com,0
https://legitimate-site-442.com,0
http://fake-bank-443.com/login,1
https://legitimate-site-444.com,0
http://fake-bank-445.com/login,1
https://legitimate-site-446.com,0
http://fake-bank-447.com/login,1
https://legitimate-site-448.com,0
https://legitimate-site-449.com,0
http://fake-bank-450.com/login,1
https://legitimate-site-451.com,0
https://legitimate-site-452.com,0
https://legitimate-site-453.com,0
https://legitimate-site-454.com,0
http://fake-bank-455.com/login,1
http://fake-bank-456.com/login,1
http://fake-bank-457.com/login,1
https://legitimate-site-458.com,0
https://legitimate-site-459.com,0
https://legitimate-site-460.com,0
https://legitimate-site-461.com,0
http://fake-bank-462.com/login,1
http://fake-bank-463.com/login,1
http://fake-bank-464.com/login,1
http://fake-bank-465.com/login,1
https://legitimate-site-466.com,0
https://legitimate-site-467.com,0
http://fake-bank-468.com/login,1
http://fake-bank-469.com/login,1
https://legitimate-site-470.com,0
https://legitimate-site-471.com,0
http://fake-bank-472.com/login,1
http://fake-bank-473.com/login,1
https://legitimate-site-474.com,0
https://legitimate-site-475.com,0
https://legitimate-site-476.com,0
https://legitimate-site-477.com,0
https://legitimate-site-478.com,0
https://legitimate-site-479.com,0
http://fake-bank-480.com/login,1
https://legitimate-site-481.com,0
https://legitimate-site-482.com,0
https://legitimate-site-483.com,0
http://fake-bank-484.com/login,1
https://legitimate-site-485.com,0
http://fake-bank-486.com/login,1
https://legitimate-site-487.com,0
http://fake-bank-488.com/login,1
http://fake-bank-489.com/login,1
http://fake-bank-490.com/login,1
http://fake-bank-491.com/login,1
https://legitimate-site-492.com,0
https://legitimate-site-493.com,0
http://fake-bank-494.com/login,1
https://legitimate-site-495.com,0
http://fake-bank-496.com/login,1
http://fake-bank-497.com/login,1
https://legitimate-site-498.com,0
http://fake-bank-499.com/login,1
http://fake-bank-500.com/login,1
http://fake-bank-501.com/login,1
http://fake-bank-502.com/login,1
https://legitimate-site-503.com,0
http://fake-bank-504.com/login,1
http://fake-bank-505.com/login,1
http://fake-bank-506.com/login,1
http://fake-bank-507.com/login,1
http://fake-bank-508.com/login,1
http://fake-bank-509.com/login,1
http://fake-bank-510.com/login,1
http://fake-bank-511.com/login,1
https://legitimate-site-512.com,0
http://fake-bank-513.com/login,1
https://legitimate-site-514.com,0
https://legitimate-site-515.com,0
http://fake-bank-516.com/login,1
http://fake-bank-517.com/login,1
http://fake-bank-518.com/login,1
https://legitimate-site-519.com,0
https://legitimate-site-520.com,0
http://fake-bank-521.com/login,1
https://legitimate-site-522.com,0
http://fake-bank-523.com/login,1
http://fake-bank-524.com/login,1
http://fake-bank-525.com/login,1
https://legitimate-site-526.com,0
http://fake-bank-527.com/login,1
http://fake-bank-528.com/login,1
http://fake-bank-529.com/login,1
https://legitimate-site-530.com,0
https://legitimate-site-531.com,0
https://legitimate-site-532.com,0
https://legitimate-site-533.com,0
https://legitimate-site-534.com,0
http://fake-bank-535.com/login,1
http://fake-bank-536.com/login,1
http://fake-bank-537.com/login,1
http://fake-bank-538.com/login,1
https://legitimate-site-539.com,0
https://legitimate-site-540.com,0
https://legitimate-site-541.com,0
http://fake-bank-542.com/login,1
http://fake-bank-543.com/login,1
http://fake-bank-544.com/login,1
http://fake-bank-545.com/login,1
http://fake-bank-546.com/login,1
https://legitimate-site-547.com,0
http://fake-bank-548.com/login,1
https://legitimate-site-549.com,0
http://fake-bank-550.com/login,1
http://fake-bank-551.com/login,1
http://fake-bank-552.com/login,1
http://fake-bank-553.com/login,1
http://fake-bank-554.com/login,1
https://legitimate-site-555.com,0
https://legitimate-site-556.com,0
https://legitimate-site-557.com,0
http://fake-bank-558.com/login,1
https://legitimate-site-559.com,0
http://fake-bank-560.com/login,1
http://fake-bank-561.com/login,1
http://fake-bank-562.com/login,1
http://fake-bank-563.com/login,1
http://fake-bank-564.com/login,1
http://fake-bank-565.com/login,1
http://fake-bank-566.com/login,1
http://fake-bank-567.com/login,1
http://fake-bank-568.com/login,1
http://fake-bank-569.com/login,1
http://fake-bank-570.com/login,1
http://fake-bank-571.com/login,1
https://legitimate-site-572.com,0
https://legitimate-site-573.com,0
http://fake-bank-574.com/login,1
http://fake-bank-575.com/login,1
https://legitimate-site-576.com,0
https://legitimate-site-577.com,0
https://legitimate-site-578.com,0
http://fake-bank-579.com/login,1
http://fake-bank-580.com/login,1
http://fake-bank-581.com/login,1
http://fake-bank-582.com/login,1
http://fake-bank-583.com/login,1
https://legitimate-site-584.com,0
http://fake-bank-585.com/login,1
http://fake-bank-586.com/login,1
https://legitimate-site-587.com,0
http://fake-bank-588.com/login,1
http://fake-bank-589.com/login,1
http://fake-bank-590.com/login,1
http://fake-bank-591.com/login,1
http://fake-bank-592.com/login,1
http://fake-bank-593.com/login,1
http://fake-bank-594.com/login,1
https://legitimate-site-595.com,0
http://fake-bank-596.com/login,1
http://fake-bank-597.com/login,1
http://fake-bank-598.com/login,1
http://fake-bank-599.com/login,1
https://legitimate-site-600.com,0
http://fake-bank-601.com/login,1
http://fake-bank-602.com/login,1
http://fake-bank-603.com/login,1
http://fake-bank-604.com/login,1
http://fake-bank-605.com/login,1
http://fake-bank-606.com/login,1
http://fake-bank-607.com/login,1
https://legitimate-site-608.com,0
http://fake-bank-609.com/login,1
http://fake-bank-610.com/login,1
http://fake-bank-611.com/login,1
https://legitimate-site-612.com,0
http://fake-bank-613.com/login,1
https://legitimate-site-614.com,0
http://fake-bank-615.com/login,1
https://legitimate-site-616.com,0
https://legitimate-site-617.com,0
https://legitimate-site-618.com,0
http://fake-bank-619.com/login,1
http://fake-bank-620.com/login,1
http://fake-bank-621.com/login,1
https://legitimate-site-622.com,0
https://legitimate-site-623.com,0
https://legitimate-site-624.com,0
https://legitimate-site-625.com,0
https://legitimate-site-626.com,0
http://fake-bank-627.com/login,1
https://legitimate-site-628.com,0
https://legitimate-site-629.com,0
http://fake-bank-630.com/login,1
http://fake-bank-631.com/login,1
http://fake-bank-632.com/login,1
https://legitimate-site-633.com,0
http://fake-bank-634.com/login,1
https://legitimate-site-635.com,0
http://fake-bank-636.com/login,1
http://fake-bank-637.com/login,1
http://fake-bank-638.com/login,1
https://legitimate-site-639.com,0
https://legitimate-site-640.com,0
https://legitimate-site-641.com,0
http://fake-bank-642.com/login,1
https://legitimate-site-643.com,0
http://fake-bank-644.com/login,1
https://legitimate-site-645.com,0
https://legitimate-site-646.com,0
http://fake-bank-647.com/login,1
https://legitimate-site-648.com,0
http://fake-bank-649.com/login,1
https://legitimate-site-650.com,0
https://legitimate-site-651.com,0
https://legitimate-site-652.com,0
http://fake-bank-653.com/login,1
https://legitimate-site-654.com,0
http://fake-bank-655.com/login,1
https://legitimate-site-656.com,0
http://fake-bank-657.com/login,1
https://legitimate-site-658.com,0
https://legitimate-site-659.com,0
https://legitimate-site-660.com,0
https://legitimate-site-661.com,0
https://legitimate-site-662.com,0
http://fake-bank-663.com/login,1
https://legitimate-site-664.com,0
http://fake-bank-665.com/login,1
http://fake-bank-666.com/login,1
http://fake-bank-667.com/login,1
https://legitimate-site-668.com,0
http://fake-bank-669.com/login,1
http://fake-bank-670.com/login,1
http://fake-bank-671.com/login,1
http://fake-bank-672.com/login,1
https://legitimate-site-673.com,0
http://fake-bank-674.com/login,1
http://fake-bank-675.com/login,1
https://legitimate-site-676.com,0
https://legitimate-site-677.com,0
http://fake-bank-678.com/login,1
http://fake-bank-679.com/login,1
http://fake-bank-680.com/login,1
http://fake-bank-681.com/login,1
http://fake-bank-682.com/login,1
https://legitimate-site-683.com,0
http://fake-bank-684.com/login,1
http://fake-bank-685.com/login,1
http://fake-bank-686.com/login,1
https://legitimate-site-687.com,0
http://fake-bank-688.com/login,1
https://legitimate-site-689.com,0
https://legitimate-site-690.com,0
https://legitimate-site-691.com,0
http://fake-bank-692.com/login,1
https://legitimate-site-693.com,0
https://legitimate-site-694.com,0
https://legitimate-site-695.com,0
https://legitimate-site-696.com,0
http://fake-bank-697.com/login,1
http://fake-bank-698.com/login,1
https://legitimate-site-699.com,0
https://legitimate-site-700.com,0
http://fake-bank-701.com/login,1
http://fake-bank-702.com/login,1
https://legitimate-site-703.com,0
https://legitimate-site-704.com,0
http://fake-bank-705.com/login,1
http://fake-bank-706.com/login,1
https://legitimate-site-707.com,0
https://legitimate-site-708.com,0
http://fake-bank-709.com/login,1
https://legitimate-site-710.com,0
https://legitimate-site-711.com,0
http://fake-bank-712.com/login,1
http://fake-bank-713.com/login,1
https://legitimate-site-714.com,0
http://fake-bank-715.com/login,1
https://legitimate-site-716.com,0
http://fake-bank-717.com/login,1
https://legitimate-site-718.com,0
https://legitimate-site-719.com,0
https://legitimate-site-720.com,0
http://fake-bank-721.com/login,1
http://fake-bank-722.com/login,1
https://legitimate-site-723.com,0
https://legitimate-site-724.com,0
http://fake-bank-725.com/login,1
https://legitimate-site-726.com,0
http://fake-bank-727.com/login,1
https://legitimate-site-728.com,0
http://fake-bank-729.com/login,1
http://fake-bank-730.com/login,1
https://legitimate-site-731.com,0
http://fake-bank-732.com/login,1
http://fake-bank-733.com/login,1
https://legitimate-site-734.com,0
https://legitimate-site-735.com,0
http://fake-bank-736.com/login,1
http://fake-bank-737.com/login,1
https://legitimate-site-738.com,0
http://fake-bank-739.com/login,1
https://legitimate-site-740.com,0
https://legitimate-site-741.com,0
http://fake-bank-742.com/login,1
http://fake-bank-743.com/login,1
https://legitimate-site-744.com,0
http://fake-bank-745.com/login,1
https://legitimate-site-746.com,0
https://legitimate-site-747.com,0
http://fake-bank-748.com/login,1
http://fake-bank-749.com/login,1
http://fake-bank-750.com/login,1
https://legitimate-site-751.com,0
http://fake-bank-752.com/login,1
https://legitimate-site-753.com,0
http://fake-bank-754.com/login,1
https://legitimate-site-755.com,0
http://fake-bank-756.com/login,1
http://fake-bank-757.com/login,1
http://fake-bank-758.com/login,1
http://fake-bank-759.com/login,1
https://legitimate-site-760.com,0
http://fake-bank-761.com/login,1
http://fake-bank-762.com/login,1
http://fake-bank-763.com/login,1
https://legitimate-site-764.com,0
https://legitimate-site-765.com,0
http://fake-bank-766.com/login,1
https://legitimate-site-767.com,0
https://legitimate-site-768.com,0
https://legitimate-site-769.com,0
http://fake-bank-770.com/login,1
https://legitimate-site-771.com,0
https://legitimate-site-772.com,0
https://legitimate-site-773.com,0
http://fake-bank-774.com/login,1
https://legitimate-site-775.com,0
http://fake-bank-776.com/login,1
http://fake-bank-777.com/login,1
http://fake-bank-778.com/login,1
https://legitimate-site-779.com,0
https://legitimate-site-780.com,0
http://fake-bank-781.com/login,1
https://legitimate-site-782.com,0
https://legitimate-site-783.com,0
https://legitimate-site-784.com,0
http://fake-bank-785.com/login,1
https://legitimate-site-786.com,0
http://fake-bank-787.com/login,1
http://fake-bank-788.com/login,1
https://legitimate-site-789.com,0
https://legitimate-site-790.com,0
http://fake-bank-791.com/login,1
http://fake-bank-792.com/login,1
https://legitimate-site-793.com,0
https://legitimate-site-794.com,0
https://legitimate-site-795.com,0
http://fake-bank-796.com/login,1
https://legitimate-site-797.com,0
http://fake-bank-798.com/login,1
http://fake-bank-799.com/login,1
https://legitimate-site-800.com,0
https://legitimate-site-801.com,0
https://legitimate-site-802.com,0
http://fake-bank-803.com/login,1
http://fake-bank-804.com/login,1
http://fake-bank-805.com/login,1
https://legitimate-site-806.com,0
http://fake-bank-807.com/login,1
https://legitimate-site-808.com,0
https://legitimate-site-809.com,0
http://fake-bank-810.com/login,1
https://legitimate-site-811.com,0
http://fake-bank-812.com/login,1
https://legitimate-site-813.com,0
https://legitimate-site-814.com,0
http://fake-bank-815.com/login,1
https://legitimate-site-816.com,0
http://fake-bank-817.com/login,1
http://fake-bank-818.com/login,1
http://fake-bank-819.com/login,1
http://fake-bank-820.com/login,1
http://fake-bank-821.com/login,1
http://fake-bank-822.com/login,1
https://legitimate-site-823.com,0
http://fake-bank-824.com/login,1
http://fake-bank-825.com/login,1
http://fake-bank-826.com/login,1
http://fake-bank-827.com/login,1
https://legitimate-site-828.com,0
http://fake-bank-829.com/login,1
http://fake-bank-830.com/login,1
https://legitimate-site-831.com,0
http://fake-bank-832.com/login,1
https://legitimate-site-833.com,0
https://legitimate-site-834.com,0
http://fake-bank-835.com/login,1
https://legitimate-site-836.com,0
http://fake-bank-837.com/login,1
https://legitimate-site-838.com,0
https://legitimate-site-839.com,0
https://legitimate-site-840.com,0
http://fake-bank-841.com/login,1
http://fake-bank-842.com/login,1
http://fake-bank-843.com/login,1
http://fake-bank-844.com/login,1
http://fake-bank-845.com/login,1
https://legitimate-site-846.com,0
http://fake-bank-847.com/login,1
https://legitimate-site-848.com,0
http://fake-bank-849.com/login,1
http://fake-bank-850.com/login,1
http://fake-bank-851.com/login,1
http://fake-bank-852.com/login,1
http://fake-bank-853.com/login,1
https://legitimate-site-854.com,0
http://fake-bank-855.com/login,1
https://legitimate-site-856.com,0
http://fake-bank-857.com/login,1
https://legitimate-site-858.com,0
https://legitimate-site-859.com,0
http://fake-bank-860.com/login,1
http://fake-bank-861.com/login,1
http://fake-bank-862.com/login,1
https://legitimate-site-863.com,0
https://legitimate-site-864.com,0
http://fake-bank-865.com/login,1
http://fake-bank-866.com/login,1
https://legitimate-site-867.com,0
https://legitimate-site-868.com,0
https://legitimate-site-869.com,0
http://fake-bank-870.com/login,1
http://fake-bank-871.com/login,1
http://fake-bank-872.com/login,1
http://fake-bank-873.com/login,1
http://fake-bank-874.com/login,1
http://fake-bank-875.com/login,1
http://fake-bank-876.com/login,1
https://legitimate-site-877.com,0
https://legitimate-site-878.com,0
https://legitimate-site-879.com,0
http://fake-bank-880.com/login,1
http://fake-bank-881.com/login,1
http://fake-bank-882.com/login,1
http://fake-bank-883.com/login,1
https://legitimate-site-884.com,0
http://fake-bank-885.com/login,1
http://fake-bank-886.com/login,1
https://legitimate-site-887.com,0
https://legitimate-site-888.com,0
http://fake-bank-889.com/login,1
http://fake-bank-890.com/login,1
https://legitimate-site-891.com,0
http://fake-bank-892.com/login,1
http://fake-bank-893.com/login,1
https://legitimate-site-894.com,0
http://fake-bank-895.com/login,1
https://legitimate-site-896.com,0
http://fake-bank-897.com/login,1
